Age,Age_Group,Gender,Gender_Label,Income,Log_Income,Education,Education_Ord,Region_East,Region_North,Region_South,Region_West,Signup_Year,Signup_Month,Signup_Day,Signup_Weekday,Days_Since_Signup,Signup_Channel,Churned
38,Adult,Female,0,39000.0,10.571316925111784,High School,0,False,False,False,True,2023,3,14,1,79,Online,0
43,Adult,Female,0,15000.0,9.615805480084347,PhD,3,True,False,False,False,2023,1,4,2,148,Online,1
25,Young,Female,0,22000.0,9.998797732340453,Bachelor,1,False,True,False,False,2023,1,19,3,133,Offline,1
65,Senior,Female,0,52500.0,10.868568448579715,Bachelor,1,False,False,False,True,2023,4,12,2,50,Offline,0
19,Young,Female,0,16000.0,9.680344001221918,Master,2,False,False,True,False,2023,5,21,6,11,Offline,0
23,Young,Female,0,52500.0,10.868568448579715,Bachelor,1,False,False,True,False,2023,5,21,6,11,Online,0
45,Adult,Male,1,31000.0,10.341742483467284,Bachelor,1,False,True,False,False,2023,3,27,0,66,Referral,1
46,Adult,Female,0,17000.0,9.740968623038354,High School,0,False,False,True,False,2023,2,21,1,100,Offline,0
43,Adult,Female,0,30000.0,10.308952660644293,High School,0,False,False,True,False,2023,4,21,4,41,Offline,1
42,Adult,Male,1,36000.0,10.491274217438248,PhD,3,False,False,True,False,2023,4,19,2,43,Offline,0
29,Adult,Female,0,30000.0,10.308952660644293,High School,0,False,False,True,False,2023,3,27,0,66,Offline,0
22,Young,Male,1,10000.0,9.210340371976184,High School,0,False,False,True,False,2023,2,12,6,109,Referral,0
51,Senior,Male,1,15000.0,9.615805480084347,High School,0,False,False,False,True,2023,2,11,5,110,Online,0
65,Senior,Female,0,19000.0,9.852194258148577,High School,0,False,False,False,True,2023,3,31,4,62,Offline,0
54,Senior,Male,1,21000.0,9.95227771670556,PhD,3,False,True,False,False,2023,4,25,1,37,Referral,0
32,Adult,Female,0,30000.0,10.308952660644293,High School,0,False,False,False,True,2023,1,26,3,126,Offline,0
61,Senior,Male,1,24000.0,10.085809109330082,Master,2,True,False,False,False,2023,2,12,6,109,Online,0
53,Senior,Male,1,11000.0,9.305650551780507,Master,2,False,True,False,False,2023,3,18,5,75,Offline,0
32,Adult,Male,1,27000.0,10.203592144986466,Master,2,True,False,False,False,2023,5,17,2,15,Referral,1
60,Senior,Female,0,30000.0,10.308952660644293,Master,2,False,False,True,False,2023,1,20,4,132,Online,0
65,Senior,Female,0,29000.0,10.275051108968611,High School,0,False,False,False,True,2023,2,8,2,113,Referral,0
40,Adult,Male,1,38000.0,10.545341438708522,Master,2,False,True,False,False,2023,1,12,3,140,Online,1
23,Young,Male,1,33000.0,10.404262840448617,High School,0,True,False,False,False,2023,1,11,2,141,Online,0
63,Senior,Female,0,28000.0,10.239959789157341,PhD,3,False,False,True,False,2023,2,11,5,110,Online,1
67,Senior,Female,0,21000.0,9.95227771670556,Master,2,False,True,False,False,2023,1,11,2,141,Offline,0
61,Senior,Male,1,10000.0,9.210340371976184,Bachelor,1,True,False,False,False,2023,2,7,1,114,Referral,0
60,Senior,Male,1,27000.0,10.203592144986466,Master,2,False,False,False,True,2023,4,8,5,54,Referral,1
62,Senior,Female,0,24000.0,10.085809109330082,Master,2,False,True,False,False,2023,1,19,3,133,Referral,0
38,Adult,Female,0,25000.0,10.126631103850338,High School,0,False,False,False,True,2023,5,14,6,18,Online,1
40,Adult,Female,0,12000.0,9.392661928770137,Master,2,False,False,False,True,2023,4,26,2,36,Offline,0
60,Senior,Female,0,13000.0,9.472704636443673,Bachelor,1,True,False,False,False,2023,4,23,6,39,Online,1
33,Adult,Female,0,37000.0,10.51867319162636,High School,0,False,False,False,True,2023,3,6,0,87,Referral,1
64,Senior,Male,1,22000.0,9.998797732340453,High School,0,True,False,False,False,2023,4,9,6,53,Offline,0
32,Adult,Female,0,31000.0,10.341742483467284,PhD,3,False,True,False,False,2023,3,13,0,80,Offline,1
42,Adult,Male,1,22000.0,9.998797732340453,PhD,3,False,False,True,False,2023,2,21,1,100,Offline,0
53,Senior,Female,0,22000.0,9.998797732340453,Master,2,False,False,False,True,2023,4,28,4,34,Referral,1
